galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.0010188495275274298,0.015302148473323115,-0.09609272548528343,465769447243345.94,2.0936656644244924,-2.7985535053402057,-2.5746333099688687,1.0728958563942415,52.3299451829202,982.4502333020178,1034.780178484938,1.92248875086691e-86
0.000612046207412232,-0.012740658218814626,0.014669585426404229,254841112269658.97,0.009922064875933213,-0.9581465084234297,-0.09131727214817076,4.289826594609407,52.43007621414074,1734.6679165233243,1787.0979927374651,2.803884959229923e-86
0.5164767900807749,-0.004181983554874738,-0.008436396251124075,152665234498.19138,0.009987153588563663,-1.0497808507300745,-0.7310649859861758,3.351376337675758,53.223108542599164,102.06925787407295,155.2923664166721,4.686429847061875e-86
0.21231648136414363,-0.0014233110120708205,0.027899203258563106,35721000579391.52,0.023169074780340835,0.9064804359331262,-2.684075957558357,3.790418121037905,53.35884522145051,47.90995067029869,101.26879589174919,6.864910857071004e-86
0.12931324074062586,0.0880875473339796,0.03003745086616673,139390845688279.38,0.15071485652465472,1.2288747928184662,-2.2653972605530015,1.7398862071859598,54.73092488848948,14.801289331924771,69.53221422041426,1.7968612537782202e-85
0.07540237433924278,0.020944345915990762,-0.039996556865572755,125609432559041.0,0.5022565602306734,2.046070231482327,-1.6978318554998049,1.0855065831764756,55.084163960026046,15.355115666492878,70.43927962651892,3.44534283072539e-85
0.004868109150010726,-0.08230713875711983,0.011071934821914474,122500143764885.83,0.03976214492554321,1.3383167331223902,-1.7036750375623932,3.481859534047654,55.45754331257092,230.91296718671194,286.3705104992829,4.922631462881705e-85
0.10463119208352839,0.002561428980457726,-0.01437305724908264,314860524875947.7,0.016507978865914676,-0.8723697302955551,2.8450896466658833,4.06324931380446,55.78989198478274,70.14480432843526,125.934696313218,6.922840079386028e-85
4.495148152777826e-06,-0.03940765181157278,0.04379270303785709,212819989759177.44,0.029814272295012014,0.03705007754775824,-1.2641067940339603,2.867154012221663,56.19679883321879,222495.79274702596,222551.9895458592,1.0003815845110078e-84
0.06514225860900665,-0.020113775657982686,-0.010347398536934829,127317954765957.78,0.02696088019950585,1.9885780221745133,1.3704763794925636,2.8075123748056146,56.32084483608918,52.46737704772723,108.78822188381642,1.269884445187333e-84
0.0015820487446687912,-0.005249235762985273,-0.02336686907761067,52998247506311.18,0.026709495890982374,-1.4107795006109853,2.8796101566067964,3.1395615662046206,56.497122257616695,669.5603217680369,726.0574440256537,1.4663052783395659e-84
0.05247759679050679,-0.002598561678357071,-0.0752080227885958,59954285122891.234,0.0207623363771889,-2.60244008903752,-1.5828585237813133,3.658691807363307,56.89958950626374,67.50303696652509,124.40262647278882,1.973981255964186e-84
1.096429068757509,0.03863247809640994,0.023216537955544327,5742638944718.63,0.016572140108470624,-1.51814062935418,0.902092862411974,4.542421238774456,58.30394115577718,61.35586214007857,119.65980329585575,5.951465731765878e-84
0.9723981186187628,0.08008106978366343,-0.03781123501592011,5402035885.038177,0.10965701242925878,1.1373657333861527,-1.1556647564421962,0.8780938713537287,58.56231622763926,10.539862565383913,69.10217879302317,1.0874677928498515e-83
8.04027091652575e-06,-0.044794564764303574,-0.08721739220269957,373309108934060.75,0.03587434483142771,-0.22579463816761436,2.877277645595422,3.7493916628646935,58.788705724003364,124402.27428342539,124461.06298914939,1.3716393616970224e-83
5.9984515907152e-05,0.06054378894204333,-0.09214831824675512,417809407310209.3,0.012272423994026999,0.25640780374512184,1.5513269042914537,4.662846361451458,59.0628155839845,16753.06025205773,16812.123067641714,1.752296815310016e-83
0.0003959888169941523,-0.062313033243987376,-0.026241594541606524,466272876259781.25,0.05603782302168381,-1.4069136360269074,0.8683066077383677,1.7663603761908462,59.35196081318185,2543.3975070349798,2602.7494678481617,2.3055235377787676e-83
0.011915938772003089,-0.04847262884561062,-0.04135176359319,114661204319125.5,0.09964707235661482,1.9373446963209249,-1.360568952732152,2.0881956820948755,59.491369341369875,94.15960596566968,153.65097530703957,2.810321300149109e-83
0.0007880962106906025,0.05723498938857612,-0.10957992268105637,959048631213286.4,0.02172611156736672,-1.5978763836185934,-0.6971288702696006,3.213926841114421,59.90661190460253,1315.6723538938654,1375.5789657984678,3.7482849584609206e-83
5.234609371053777e-06,0.06975334436899704,-0.05920483564197009,99872136581142.69,0.018990488759134172,1.8940049721870889,-0.5878379209816238,3.0982772899234186,60.65957464095561,191089.2988788729,191149.95845351386,6.993335832248302e-83
0.0017432562083925165,-0.021390763560699872,-0.036562529710386406,353186687159778.2,0.15696213645639037,-1.7243552214195361,-0.5735449369956616,1.8751171776703557,60.70413911085387,580.0998268828239,640.8039659936778,9.644762863775746e-83
1.1757097406078323e-05,-0.06339714378512075,0.039958011257179224,649556226754447.8,0.07556016061999533,2.740426214090009,0.6817827425438874,3.751999932593464,60.92269178855014,85068.52209462719,85129.44478641574,1.0972426193229773e-82
0.14437723861457472,0.024801772644405022,-0.06924180603375411,175220090140998.72,0.025516424601649833,-2.7603022000200204,-2.220334061820195,3.4048178418506336,61.01573622433472,46.38722094212909,107.4029571664638,1.265443977955689e-82
2.941663681758228e-05,0.03408685660727326,-0.026453763465041403,301524423938380.94,0.013317538543826767,0.6100491844092772,2.462962117858825,4.358075920740442,61.783314278753494,34069.55080853094,34131.3341228097,2.0714746321981236e-82
0.3835779424848995,-0.0012534369565488708,-0.016401306368026475,1288258656.0570064,0.0507721047700846,0.19440823882168523,-0.6983275242705203,0.6244567215495765,62.18944039597437,22.316415507493844,84.50585590346822,3.5091861305893695e-82
0.32093324126758344,0.04784263638087837,0.005541093199829988,81585478542237.69,0.12911864610303014,2.3737299604485864,0.06902585463226485,3.1685526225356413,62.19711303207748,10.976708685873195,73.17382171795067,4.1934128323759155e-82
0.09686068469239899,0.08283705009188684,0.006831793717263114,178651741132195.6,0.08842542156914117,0.34481482475902236,2.1128306391007543,3.750459821824628,62.452881754731266,21.978503788214773,84.43138554294603,4.7830788572271674e-82
3.333052933137225e-05,-0.02265775250107468,-0.034722253683780735,218337632216287.2,0.012954349164321127,1.64002017312973,0.14156657700168074,3.7391367866797736,62.7699484509738,30079.803916620353,30142.573865071325,6.344336140633274e-82
0.20949198398457297,0.058561691920707454,-0.05431434565399209,52640420027701.12,0.06719559106828994,1.714742990619384,-0.20226177986389482,4.245977155277712,62.94855158728819,19.9743571006206,82.9229086879088,7.993003171321152e-82
0.46888528453832007,0.10891333768528576,-0.08436400289807051,55766352684795.625,0.04499712553399011,-2.5891650545979092,-2.0298572761343636,4.916274299327743,63.7368341897091,25.305329623835565,89.04216381354466,1.3811073675788193e-81
0.035720993772530935,0.019801758741547996,0.031406539827028214,41533856640680.34,0.024643562428137016,-2.1616971971751875,0.9252909489137071,4.5937959160777515,64.21627582462082,68.64221466542064,132.85849049004145,2.462479410047884e-81
0.0242581057540541,0.08470556184386904,0.015328380436705938,205687941532998.84,0.03559167612320426,-0.20430239806609451,2.4716261670674617,4.624248079169018,64.33848847215916,69.69029081280699,134.02877928496616,3.2126653424531802e-81
0.1644060925473414,0.011358375680314779,-0.002555231312571553,11217044866077.84,0.058190198688286794,2.0641329113619475,2.2633235379962624,2.649438071987089,64.42451058225373,23.274301412785448,87.69881199503918,3.532402919379136e-81
0.0015825408831290843,-0.05156368323132539,0.021444484423192873,111345489590062.25,0.0640075671282616,-1.4604037383111765,0.8549942576343676,4.064213569676827,64.91607919823383,647.6742944176265,712.5903736158602,4.813651210689718e-81
2.7862869770157806e-06,-0.03001782351614339,-0.018646489222099657,404722418249787.44,0.009832416623108981,0.24197434617896985,-0.7886570813054679,3.9545819395674204,65.45008348037766,359002.34249291994,359067.79257640033,8.0146193945529235e-81
0.011277429255154783,-0.0073074717504941185,0.04585603645520627,517881854325991.8,0.03612386824389543,2.7525193180772316,0.017438925541286565,4.387604815840972,65.55543047171841,116.46302795762442,182.01845842934284,1.057826379754936e-80
0.000338143724232034,-0.07039835410049664,-0.025768997974029175,173366641976303.1,0.08697076130454721,-1.5922115046909002,-2.891336600474834,2.884052000937272,65.98454168260645,2969.1014857598375,3035.086027442444,1.4001823881351323e-80
0.0026653262554519244,-0.00021134778340275637,-0.10439100620691787,125691023064179.08,0.048628977245919344,-0.3646391773298676,2.9367599622227942,3.1148228532730093,68.00691097999498,396.29733715756174,464.3042481375567,7.196008326226014e-80
1.3227887842633602e-06,-0.06033589466877803,0.024864804035809398,66785181027773.445,0.037141514081983594,-0.39607995748644864,-0.7961824968300393,1.9672293563408358,68.06090917182456,756005.7269880186,756073.7878971904,1.2954597349560414e-79
0.04585554139329391,-0.06840321129366289,0.0017731767005286269,35174600852008.39,0.05153201234912403,1.8923294980152985,-0.5204963596152066,2.9951514176371274,68.67970536148704,41.44713568338625,110.12684104487329,1.8846054527290462e-79
0.8854707744488279,0.0873874594923567,0.012764423254090431,609879909403.4075,0.037612013910242534,1.9245086545105163,1.3215466484246114,4.028575311797425,68.70598687393766,28.10656723188873,96.8125541058264,2.4618817140442084e-79
1.1505496431860134,0.04938907866305191,-0.07768201742462676,531735064909.5793,0.02570795275781944,0.42239364789660483,2.0399223439031564,2.7813812507092055,68.9524978342236,40.19130752045075,109.14380535467436,2.8193711951592204e-79
0.16758740166250327,0.1000035428037178,-0.020888950121306555,36032710258416.695,0.056297999767346056,1.488826480200994,-2.755542754457756,3.436486455886844,69.21673181169058,24.25150890442172,93.46824071611229,3.6136304136537773e-79
0.01646491439215776,-0.029552246245959462,-0.013794576985154709,88951360283955.52,0.0404495893378466,-0.8454913096265599,2.3638759042049085,2.8222506188745373,69.3643928654418,85.51051911205911,154.87491197750091,4.377082725074227e-79
0.1662716567313267,-0.014161640611088551,-0.01583382766246948,37299480639174.23,0.11915310018183552,2.6147478568335867,0.2121901011312204,3.5219945722756094,69.72581834993724,14.429381088914209,84.15519943885145,5.675418831583348e-79
0.02660689524762283,-0.007786624594064765,0.014768931800572,106200435615231.9,0.030168851564509803,-0.7757749460350492,2.4381724450965576,3.8465751531824988,69.95156497658144,70.74495055598064,140.69651553256207,7.474878671637178e-79
1.0160565847728218,0.07737156859615828,0.0038231593900705154,26256149026662.832,0.026434772252170342,-1.0761946400566456,1.4335679838172064,4.152799446538701,70.30775980816361,39.11320815260363,109.42096796076724,1.0010547728881488e-78
7.329834689083028e-06,0.014703215800893382,-0.06971529990127047,808885735724966.1,0.19518292250408772,-1.3977509865674853,0.01977047604601978,0.7179080482019276,70.45680902081637,136434.10207040064,136504.55887942144,1.261593520292424e-78
0.0001223824314795224,-0.02268449936132196,-0.027183840004506223,116588401541675.81,0.017419626551385212,1.342703887369904,1.2013682965534915,3.854503214000193,70.66939055933665,8228.576658862863,8299.2460494222,1.5034403683086418e-78
0.005923873453278277,0.042426760377325984,0.0008504352501962481,97510297691569.3,0.013502730337665464,-0.1023312361205817,-1.2962905594065206,3.7753057887077484,70.68965536276716,242.95760110473404,313.64725646750117,1.665780032329379e-78
0.37312574144582683,0.05946138518063714,0.02799012677606957,11078039351317.639,0.09858574131906016,1.752058912017013,-1.4330637590666984,2.1821945845741615,70.84140657052563,13.039471540764971,83.8808781112906,1.8054812348020862e-78
0.7059387674291504,-0.02150330297485262,0.05624637680237487,57509491573968.23,0.09114818497639465,-2.8543147626389236,0.7951552912962123,4.5261466329168885,70.84424260693004,12.569001308259963,83.41324391519001,1.9288948014165922e-78
0.0345122436749565,-0.016986974069883164,0.009776993820146304,38736783104302.67,0.04219082856905834,0.6720218448024147,2.51297727861888,3.2710175899664207,71.1236223042165,52.6962652419857,123.8198875462022,2.224384651493973e-78
2.9063167912906763e-06,-0.025016874304225195,-0.04701378809198093,81529635588077.83,0.024766366889408288,2.3603896889093274,-2.232308631637638,4.207802332400386,71.33705982992001,344118.633065894,344189.9701257239,2.8110237348285983e-78
0.007794189214457173,-0.04306000672878242,-0.04279257430333061,244767131811588.62,0.14009809870644152,-0.0036347738996638235,-2.780929594172038,3.2358467699104008,72.2665345023886,135.62283274671077,207.88936724909937,5.448474252201424e-78
0.510257591606379,-0.032031159090758723,0.010523219022169874,27145624552319.566,0.020506204604170155,-0.6064277239096896,1.3433667475579023,3.939190110893123,72.32072664865831,50.78235931535242,123.10308596401073,7.963941343502035e-78
3.4496621521004603e-06,-0.0310293011845858,-0.07103826603998391,109032113238308.31,0.013710967575760144,0.9920787901822097,-0.2323725193814159,4.467262981550039,73.1687813844839,289956.69463588455,290029.863417269,1.3527298222524607e-77
0.003639966367305057,-0.02556317690442003,-0.009120518071122827,231365931265464.47,0.015177749987544686,-0.1171331237082418,-1.5731031438496141,4.193539643137742,73.24609746206386,340.6505647212556,413.89666218331945,1.954100826538584e-77
2.7571089215466826e-06,-0.01822957495238895,-0.06783840763947764,173290811052367.7,0.017956899927025514,1.7988858096352436,-1.6769578999267658,4.6427707486041765,74.13976645490311,362754.70032233803,362828.84008879296,3.466176600455574e-77
0.526306543024972,0.04946119780777621,-0.10854706275887087,177932266647914.12,0.25923277829264285,-1.9521409545586181,2.0350289157805195,1.8194102181263014,74.27777922764972,6.469013995693709,80.74679322334343,5.239876777128813e-77
0.5034065959793975,0.06712124825721195,-0.06371465774893408,13130671853188.014,0.11243481450443243,2.320902449002702,-1.1092368059869342,3.920370624255747,74.40413968892693,11.308749139825792,85.71288882875272,5.928678198108261e-77
3.073883072762997e-06,0.017951371460861256,-0.026885206546619727,167990568825212.62,0.016183443247855853,1.0243913648021223,-2.621768125801106,4.733405241893852,74.52480395492279,325383.2618014976,325457.78660545254,6.651478653789396e-77
0.008812871958227417,-0.00015476137359331506,-0.019621237299651983,791716938509377.1,0.025287524813844685,-2.2068087503845097,2.453484355619154,4.4336749953257595,74.75609749745826,153.03482984128544,227.7909273387437,7.904029085975121e-77
1.2993978011593129e-06,0.0023601554427631964,-0.07540114502467517,515195758177293.06,0.37818419551239646,-0.6992767212186042,-1.6773755019980823,0.8231021946421877,74.81263703264494,769590.1938045418,769665.0064415744,8.99543906181436e-77
1.7009683909479871,0.05707139222380585,-0.010256036377060703,1108135890.447905,0.049763816830853236,1.5854604119360243,-1.4969028621127425,1.860880590552967,75.16433319553704,20.8509385526025,96.01527174813954,1.1106376787319906e-76
0.27912503927011995,0.08932923337093597,-0.059353315147282634,195935511931880.5,0.03306034326819995,-2.6701595877582274,-0.7849520584997141,4.3364657713146455,75.20913005379458,34.40546997595271,109.6146000297473,1.3227998994872503e-76
0.00013910358402983178,0.003591924360667142,0.014076944622476543,55428213091678.97,0.07442506156738449,1.0699002073781108,1.3543012930320115,4.067122603935317,75.26778267178832,7202.334269147927,7277.602051819716,1.3817567435838646e-76
0.28936830954527626,-0.03847138120795228,-0.11300578157437977,340346773435538.5,0.05694572400975124,0.009490059514409843,0.470143359867889,1.7542499316172182,75.59265686403728,21.728902149817543,97.32155901385482,1.6812299395240814e-76
0.007557502706027939,0.013345566394220116,-0.029971114790692668,53708437069711.21,0.024372045489870684,2.717437335554707,1.2721540810301928,4.160092295890121,75.93314164128202,173.4032741106259,249.3364157519079,2.3284266801706282e-76
0.0006192405847123424,0.05103629402825529,0.023831958086201917,422417905477024.75,0.2515227881590121,-1.0833154796421183,-2.1668163294242655,1.9895949443601713,76.09152618524371,1619.0156508493942,1695.107177034638,2.9301080970032146e-76
1.0656517232399048,-0.03273193922963043,-0.07670864196897417,37366712367838.31,0.051925940634302475,2.510349468588286,0.9228020982610685,3.141088938733322,76.26347687295271,20.544369782380265,96.80784665533298,3.429680226176023e-76
0.009142288553443938,-0.026444920710886232,0.011913893435995608,612853703944790.8,0.033277156341534296,1.4615546444953367,-0.4941456479162678,2.315086499514725,76.4926190971031,139.47451077494108,215.96712987204418,4.168566896584126e-76
0.6900463226793931,0.09663784711547847,-0.09044056493795125,1049851463492.5538,0.03951340405306321,-0.30525732076770007,1.4214895499580322,3.052466057727435,76.62346554678646,27.63296418235721,104.25642972914368,4.9276266091546896e-76
0.6531021791785613,-0.010736268802424391,0.036883556501323606,374172532907103.9,0.05460844882269071,1.2175893015184034,-1.0207043945808918,2.0670742435782503,76.72684202050124,19.917121870166387,96.64396389066762,5.489662516771691e-76
0.5640742626100653,-0.00887986397912502,-0.07263113948110449,100127262413804.19,0.021229110599635313,1.7242607190529222,-0.6800370773460265,3.132974788928963,76.7796886032258,49.14565224991245,125.92534085313824,5.880803008821011e-76
0.0019281591759155853,0.05470381794238897,-0.027807278728505743,70461492823069.12,0.023166522642630687,2.308055648744978,-0.030626731171056853,4.014025515805434,76.87565140774751,561.9834046688861,638.8590560766336,6.287734437682188e-76
8.88098183039005e-05,0.021623777077592343,-0.0055122344542639125,51087191998820.69,0.046148660859022604,2.079804778440673,0.5399761585731784,2.582093535833654,77.07353660567588,11281.710280607138,11358.783817212814,7.249715354861864e-76
0.2865698567674591,-0.03189436422909392,-0.04155527233005739,17117321456525.592,0.19791029542507105,0.6990589149070705,-1.8292791847799155,1.245776790570255,79.0220292912498,8.679549338034056,87.70157862928384,3.166695140435477e-75
0.31628470928507435,-0.006357253351723332,0.018600027259185036,2841575727377.9604,0.06812332522177336,0.5179064460964931,2.8733140829293156,3.347346362665707,79.22403059033985,17.860287070252987,97.08431766059283,6.113017452605603e-75
0.014559968034146957,0.009794731183260231,0.013594893654310755,325154027411159.94,0.05874278373987628,1.977369085447842,2.2004090745467133,2.997430762146922,79.37835674716365,85.71887493844409,165.09723168560774,7.229483785695737e-75
1.3476675738512807,-0.014880391982982636,-0.0827330476080694,10498126049613.572,0.07423720934413003,-0.5547124625530713,-0.5125131517917456,0.9217353065568773,79.88627774160096,14.565665843562932,94.45194358516389,1.0277175419561032e-74
0.09915631266150018,-0.009942484024022421,-0.032754222871274136,232119677301837.22,0.06167373850364976,1.4478751578742104,2.0463049418634283,2.1947819791096395,80.19412376165832,26.358027983048203,106.55215174470652,1.502030051968918e-74
0.03404075707141475,0.017423007655373985,-0.10342953725495704,284929978787236.1,0.025776230633462564,-1.6594645449109848,1.0011401613893174,3.977018619660332,81.1370818764554,68.72204334862494,149.85912522508033,3.0629494151319313e-74
0.7824858366441124,0.01764812662329364,-0.057103678422965626,269464383697287.75,0.030832389173901756,2.1269757378194596,1.028991476395821,2.7697627530576385,81.42091387738708,33.890018315192954,115.31093219258003,5.089878051325836e-74
2.2346613679562553e-05,-0.03328125178318277,-0.055158645236727276,268530816415480.62,0.2513340151996651,-1.688692901168257,-2.657942966614923,2.378791930673255,81.62385265926417,44753.695723638215,44835.31957629748,6.407333638027703e-74
0.0013841298476527611,0.011102693278394311,-0.09038902471714248,496238347919504.5,0.16760316838659087,-1.8111638062703836,2.44713750910131,1.8527286100549318,81.6247600970774,728.8567161384217,810.481476235499,7.0001278729439745e-74
0.051313184952950536,-0.07015715867556459,-0.018910681977745862,43142853863759.8,0.0324850312046456,0.05381119717881022,-0.5369800586419662,2.047351476822264,82.32230263560558,50.535559584834246,132.8578622204398,1.0448732946201414e-73
0.4648295446998661,0.07860415530452235,-0.006030789422698201,29266046946224.586,0.052052770101632735,2.3191039148160755,-1.4387481636543689,3.242618597978711,82.35179101369567,21.67334887498835,104.02513988868402,1.4043783551088656e-73
0.16387153578563562,0.025138593369745665,0.0013000054263432419,183087911015639.25,0.07796989604223328,-2.980295046546395,0.25479433402163565,2.496597999348031,82.39542128861837,18.959485780541208,101.35490706915957,1.4448196676605417e-73
0.04870861201239886,-0.0723004744477467,0.0042230713567648044,532358112629270.6,0.1333110886400962,0.2767394863061474,-0.7742261041856775,0.8184706950269581,82.41118966404815,28.293761493953713,110.70495115800186,1.4757674909560053e-73
0.5435693562848477,0.050110079527778954,-0.06005646790162239,80630506337342.38,0.039242307534342935,-2.135249038226369,1.0107786612187786,3.5404009126487996,82.44017357567236,27.62828287830397,110.06845645397632,1.4967999354609075e-73
0.5552985571139589,0.014246268355422573,-0.04126316059942581,2565238974509.808,0.1273629166605167,2.89926206608898,0.010367443387015562,3.688787879130875,82.46528179616581,9.747692275185942,92.21297407135175,1.5250855581030346e-73
6.829690119295541e-05,-0.04276000063403177,0.013568994436447886,404603297510286.44,0.18790335034689193,-0.5715128672456755,-2.8823273282664914,1.8275330256030946,82.5345580059917,14647.375258153314,14729.909816159305,1.586396200170074e-73
0.029936860606038132,-0.05619331139703178,-0.08139666605447897,48644055385620.74,0.04616882324415046,-0.7059797705765654,0.20209348555958773,1.74876426852972,82.88069676414506,55.55242948832006,138.43312625246512,1.964378944268546e-73
3.551877414612359e-05,-0.017347342257851346,-0.006125043184684007,205385692468369.78,0.013280279227979662,0.607245370702465,-0.6312294763796977,4.963319799390016,83.72807062841167,28229.441342384478,28313.16941301289,3.803505753948094e-73
0.12403539675657083,0.06915898610319132,-0.010261641971389554,70475131454946.7,0.07640867759659864,1.4892187826128334,2.668934548609764,3.2793610430035973,84.79416806624573,21.394146781119858,106.18831484736559,1.0308616871922491e-72
1.02084868139562,0.004602921390730462,-0.12593121104383573,8363287811452.273,0.02738599938651771,-0.36239519424728206,0.2856740205754229,2.8105509903081978,84.82052150893242,38.28857843510358,123.10909994403599,1.54125422453234e-72
0.9910414096305437,0.06584586779331403,-0.029411292544775963,32771342679.182827,0.1439980372294187,2.783019935668646,-1.0397624826629277,1.9177248342549456,84.99554875966771,8.213613794906543,93.20916255457425,1.6967687197795504e-72
0.11826589534318924,-0.006874915754599036,0.01212100642951097,77911787754411.75,0.11868656565963358,1.8111624054669715,2.4291957129539865,3.2911908515945636,85.14557251820241,16.89078560520709,102.0363581234095,1.977708217239642e-72
1.2888419715947916e-05,0.04511582813970469,-0.09234471374332831,453096651883908.2,0.014699430428752713,0.5229960916802288,0.5833448499703926,4.1705636314201495,85.38212022685934,77657.58923794374,77742.9713581706,2.3895211456049213e-72
0.2338701458467926,-0.05053398012533233,-0.06900218691014672,32211056831464.16,0.07188732952985026,0.5531686552011568,1.1870964317179844,2.735152322957317,85.66389330574503,18.552283569255685,104.21617687500071,3.079811281067582e-72
1.188623206795206,-0.024140268408431514,-0.030090835430940707,56486576166454.98,0.037229259390165186,-0.938922353436483,-2.8096048313970305,3.466532970093834,85.7761735794661,27.77631347550956,113.55248705497567,3.6887194943881297e-72
1.231091980271144e-06,-0.04282960092152466,0.028582799054263874,59035352119241.91,0.03168580129530136,-4.704797406729355e-05,-1.8809266619397798,4.378598554981855,86.78864210299491,812318.6832022103,812405.4718443133,7.248471816256032e-72
9.96384799087038e-06,0.004247105045766362,-0.07638454504170873,535744124714286.5,0.4527611247575204,0.03439288471753965,-1.723079430133799,0.7639175812642036,86.90014897058046,100365.33310317734,100452.23325214793,1.1167661699820942e-71
1.0615016178519903e-05,-0.04909176223157339,-0.07982315409019658,205862880874158.78,0.02827608528465993,1.5247922710314166,-0.6867408610326118,4.466992943149089,87.80020924821855,94241.97290283788,94329.7731120861,2.0226083126728773e-71
0.733388059319169,0.04573451865291542,-0.05594074715294144,64721654520925.03,0.10673131357534558,-0.9877341892921594,-2.5278154173607352,3.426663073855398,88.36148741525557,10.993906861734988,99.35539427699055,3.925963413240718e-71
5.538423967051841e-06,0.05673396730306386,0.031240058524451744,64001552586923.875,0.06148587175019203,-1.059642657739859,0.048091422334288314,3.872070101910046,88.37763708427707,180573.2540365007,180661.63167358498,4.998743836391664e-71
1.0895612603334346,0.009393463196072626,-0.04292058645500801,16705460656480.197,0.015484619985128473,1.2921511293391665,0.4204556648846349,4.103987138063382,88.68329300631535,65.59453064211583,154.2778236484312,5.8907955335571714e-71
0.000110199112939078,-0.07538006491956853,-0.0038759486012094227,941490362779541.9,0.07449880268037647,1.6131991490436155,-1.4018028002388243,3.6730115244926487,89.00776690648047,9088.19110226506,9177.198869171541,8.017504644291529e-71
1.0605478929282992,0.03988004909809603,-0.03172078603719396,4641777466853.985,0.17783682628048117,1.622556476175351,2.271900054837247,2.563188397646689,89.03839739172548,6.695872473541474,95.73426986526695,9.373577356136667e-71
0.0003386550072020656,-0.06110746423377796,-0.06398674469580114,205738398095310.34,0.05123726464736032,-0.43609808372571957,1.5210617647022895,3.920818512374225,89.14328079722583,2972.766031460014,3061.90931225724,9.960329135300626e-71
8.579412721873018e-06,-0.015293159483501068,-0.0807009892662365,62219470959616.69,0.08375369895756521,-0.7420160865394743,2.0038806374287734,2.238616071568642,89.16904352442072,116570.37173865542,116659.54078217984,1.0531206600038552e-70
0.6839625112586404,0.09922240929801018,-0.09122264440587434,355090614710.16766,0.03719605313394207,0.33105256328769883,1.128961876126139,3.635153624104438,89.30680135320398,29.254974149558855,118.56177550276283,1.1359923717655002e-70
0.009154682367711452,-0.08197902800151624,-0.045453281622835524,48619859447050.15,0.05357609547396263,-0.5445830556708042,0.30296409045650785,2.8301447382264735,89.4225152385352,128.33808760338934,217.76060284192454,1.2779358516915927e-70
0.0003132908338788942,0.06962958884669128,-0.04061602999954542,237575460954399.06,0.029686110812130767,1.8874766143339432,-1.4106886301501083,3.863122800738654,89.65774664701087,3225.9329869382327,3315.5907335852435,1.5183862040834275e-70
4.977030132827249e-05,-0.02702755039967636,-0.005063820983675408,70158725159139.31,0.033006177281280136,1.4534441275195693,-0.702508308610875,2.7673411089214426,89.69584623553266,20122.638674025467,20212.334520261,1.7147981151291154e-70
1.2670608630636309,-0.056872238448607976,0.0015907907577275033,1909584314314.2942,0.05884525416933547,0.619803500346821,1.7935418227711297,3.968372695732041,89.8353909262255,17.944801039412848,107.78019196563835,1.862778843533179e-70
0.023845338799772447,0.0892813435638663,-0.10419944060574751,65537591227047.516,0.02826157574757634,-0.4981298073028104,0.04872054254302505,2.8446905994969027,89.8771378970427,78.26208255095185,168.13922044799455,2.0181921194868326e-70
1.4048702276965472,0.08372881800396963,-0.02621585879408757,9002197841386.006,0.05467757769273495,-1.0491558607103038,2.5237297566920516,3.7423859227980434,90.06790064596612,19.385731412426935,109.45363205839305,2.2580063202559433e-70
0.00010696139471672585,0.09078218776804278,-0.08415114694895617,177108902183763.97,0.03916698750870566,-2.2812978142412073,1.0674136080408143,4.900856288900466,90.69888134083686,9375.465391302057,9466.164272642895,3.5306289397978e-70
0.0008414566888658927,-0.03226216167793299,-0.0629877037441304,112423756539563.73,0.148673162186276,-1.9136275352299377,-2.593774552995625,2.9312943196914176,90.70173471643909,1195.3918744515863,1286.0936091680255,4.577406224694966e-70
0.9785808633548683,0.009687920227084708,-0.034832248726186295,73629113495559.58,0.03254897973792077,-1.6629917603240556,-2.439006355055651,3.6795871719755127,90.74173640047599,31.810174224660738,122.55191062513673,4.638820929891728e-70
0.343867246828982,0.015091860826643336,0.01696501185253774,56984667471649.94,0.12100126987635298,2.407810977068314,-1.4027673602510182,2.2043175904556573,91.76766573331003,11.198253880864938,102.96591961417496,8.891523945806459e-70
3.713885936177487e-06,-0.003948725789313933,-0.017968729470643992,361259819786685.06,0.04716585665981198,-0.2819313016176448,2.2524304879211936,2.6415898388523082,91.84130771686313,269280.9690499661,269372.81035768293,1.3478442012492234e-69
0.010709466068003989,-0.019421682087842198,-0.04986290528363159,86322268433377.77,0.07789426364536052,-1.5874911364567694,0.17893387038393804,2.309275930746733,92.04151110853559,106.35642808096596,198.39793918950153,1.5394949422668396e-69
0.030207053873406064,0.04059607028692229,0.002521707025282997,147237187283611.7,0.05080071090150785,1.1650998489493514,1.0842832900449704,2.5789131776755254,92.17549051850409,52.87233431192661,145.0478248304307,1.7994612335010233e-69
0.001726563780598929,-0.029013723456057107,-0.02797916583305221,92129798140244.92,0.07866265427828634,-1.3884203447492451,1.2203477845433817,2.809008667125128,92.49657815070759,591.9788350790554,684.475413229763,2.2644050785401617e-69
