galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
858448171352849.9,0.20190424759798048,-0.6913858648703952,0.6694381949644503,3.019693752571042,-2625.371703510356,4.952842804927708,-2620.4188607054284,0.0
383815948375390.06,1.2812757199019449,-2.571053874574849,0.2772700041525509,1.9717377945910002,-2625.001871394817,0.7804721376258754,-2624.221399257191,0.0
506225065665666.0,0.29753786738396104,-0.5456145868729219,0.6856617920733576,1.9439755129585352,-2624.4648374241356,3.3609167424378272,-2621.1039206816977,0.0
816982033767043.8,3.2844545907673792,-2.0222404696654093,-0.8419335403383519,1.163214283892726,-2624.0288588260732,0.3044645533572027,-2623.724394272716,0.0
651002272208191.8,0.25801817379756725,-1.679157144692901,0.8006331339821764,3.9207065773008543,-2623.858400515547,3.87569598405331,-2619.9827045314937,0.0
388892264299375.9,1.1772605572670836,-2.5445842050816077,1.1888061894266988,2.136678807825133,-2623.5192037673437,0.8494296303627322,-2622.669774136981,0.0
486123042407063.6,1.7176296228126422,-2.5736552390299936,1.3820048912395517,1.9589802117910602,-2622.1641557636062,0.5821976907701963,-2621.581958072836,0.0
589484090821769.4,0.1800603999982748,1.0578606096648908,0.5164545578198281,4.827237835768813,-2621.794249595213,5.553691983409909,-2616.240557611803,0.0
983776379006922.8,0.49954624367810513,2.446598679138745,1.5730304124523364,3.3366367981515155,-2621.4306680417667,2.0018166739421526,-2619.4288513678243,0.0
742546342939883.4,0.15791298248214222,0.6679320434075375,-0.044931972570342094,4.449001522406395,-2620.9022182040917,6.332601564998536,-2614.569616639093,0.0
721862755593865.5,0.5791263496145977,-1.8530867548855072,2.042247796052518,2.9008710800903,-2620.4355374153292,1.726738907089083,-2618.7087985082403,0.0
757659274799866.9,0.43872123697238874,1.6767091266393557,0.9828311187307168,2.53402677763678,-2619.556821631737,2.2793517061106763,-2617.277469925626,0.0
825679300145322.4,0.305998458246429,1.0194670599210642,0.5183008554358732,2.035782976031576,-2619.529043680928,3.2679903216854536,-2616.261053359243,0.0
945379566851934.5,0.27892296591416127,-0.07192714162342728,-2.019240925931844,4.129377129115947,-2619.2354606448553,3.5852192978177024,-2615.6502413470375,0.0
529767786082744.06,0.9809380948736565,-2.7854331973889455,1.4192488707067987,2.485967674639578,-2618.9308999606865,1.0194323222086716,-2617.911467638478,0.0
358827231392270.44,0.22251319344187875,0.09747376166263688,0.9554483008464816,2.7788865983580684,-2618.889600862736,4.494115537743178,-2614.395485324993,0.0
762524937981468.9,0.12972581461471577,0.055896620950673714,0.2961507059329991,3.89305012262896,-2617.3988756240533,7.708565970234907,-2609.6903096538185,0.0
394839299207595.44,0.2994163320414429,-0.9593634576010377,1.0554115521481293,3.5716393920768326,-2617.3814883129735,3.3398311748124296,-2614.041657138161,0.0
938705644729237.8,0.6267652664432145,-2.183932570748704,-2.6664959155116605,3.5488661105721215,-2617.381107212216,1.595493645770815,-2615.7856135664456,0.0
646103482669017.0,1.1999818643438336,-2.8180779091311727,1.3112075939235668,2.262616434083985,-2617.075551926112,0.8333459277293457,-2616.242205998383,0.0
754478558129032.1,0.5559073758142922,-2.994480484649352,0.9019251681384794,4.025225176571294,-2616.7218091589184,1.7988608237751882,-2614.9229483351432,0.0
397624357836558.75,0.4322464940955935,-2.4365773441166723,1.5826259355210865,4.734272599042852,-2616.517984587408,2.3134947620392867,-2614.204489825369,0.0
411723003885887.56,0.22832195073735534,0.8079897086532544,0.9209713689162946,3.2789294650811103,-2615.8264846921725,4.379780379286994,-2611.4467043128857,0.0
702570416733386.5,0.31204280909839155,0.6232526004293142,1.0904339813479371,2.5951790554910277,-2615.6380137962688,3.204688494150449,-2612.433325302118,0.0
673381969207724.1,0.5547708439859091,1.4491886026289489,2.9226631445979576,3.995650608790904,-2615.2477867521584,1.8025460617490567,-2613.4452406904093,0.0
860591972361435.0,0.17700944389179202,0.6457453683902283,-0.10758412455165134,3.6746128808287084,-2614.771805180999,5.649416087716269,-2609.1223890932824,0.0
943836590038975.5,0.20465516442781853,-0.5810084485085598,0.810726430554011,4.830099235103934,-2614.5196240208393,4.886268092944697,-2609.6333559278946,0.0
569659953332960.8,0.2753566549948993,-1.1720324604091945,-0.714171688147645,3.6439855111503143,-2614.393759154348,3.631653645772696,-2610.7621055085756,0.0
364801858016344.56,0.429515799488636,-0.4787886448850891,2.1636662855147364,3.0090500675524017,-2614.2517943788134,2.328203063055097,-2611.923591315758,0.0
940352151629110.4,0.19702145406451424,-0.1027870897066725,0.13168993560496656,1.3190568772281615,-2614.057656874883,5.075589380598888,-2608.982067494284,0.0
962355159320810.6,0.581834276417449,1.5237782280848196,0.7174599814998452,1.884535448330256,-2613.9110418098053,1.7187024562343418,-2612.192339353571,0.0
630401011487949.2,0.19189103526737408,0.8604646903553257,0.43470100780887755,3.490791421997963,-2613.343715793775,5.211290869355289,-2608.13242492442,0.0
586616868649602.0,0.8118937227230897,-1.4185681935236216,1.5396787624710004,2.002943508769266,-2612.705270078741,1.2316883010820723,-2611.4735817776586,0.0
391379025159021.25,0.6319416726526704,-2.6063014197894923,0.11194987869700057,2.6469120793686685,-2612.3260254174593,1.5824245231404837,-2610.7436008943187,0.0
591974233033412.6,0.41876385083136225,2.40950778355168,1.4790265704209649,4.071827685886352,-2612.2707729231415,2.387980715180462,-2609.882792207961,0.0
412741061643089.75,0.5149066426523842,-1.8468123781706325,-0.39313902811128454,2.2717223979392767,-2610.828914824321,1.9420996296509343,-2608.8868151946704,0.0
684840526815300.0,1.7231240507572474,-2.040364118463715,0.8715450244949237,1.4410841741796183,-2609.5981877857384,0.5803412700092838,-2609.017846515729,0.0
342817718209423.56,0.38237185858884776,-1.6678128307962792,2.400065797535789,4.106430394552388,-2606.0086879036103,2.6152552222083614,-2603.393432681402,0.0
598504403569227.6,0.6674184350324855,2.3106757047198228,2.159877408780015,3.2531564734229357,-2605.827927209896,1.4983104264288531,-2604.3296167834674,0.0
409304536791487.8,0.30122416204089963,-1.7927434053348672,-0.23032625920200678,3.298690541003361,-2605.6728169919193,3.31978681001102,-2602.3530301819083,0.0
479563318845909.25,0.13829991431576175,-0.08703349006411143,0.27104764055705477,2.369785257569065,-2605.0364275987704,7.230662469658757,-2597.8057651291115,0.0
328145259845728.9,0.22162186735256353,0.4905112024144591,0.5409549347999234,2.81925073800888,-2604.7867997269423,4.5121901188981814,-2600.274609608044,0.0
453981142716492.0,0.2612443315496993,-0.5447471642565689,-0.08154870212061827,2.139329202129716,-2604.394333718092,3.8278342502897904,-2600.5664994678023,0.0
731480774601422.4,0.30171925390028054,-0.13033257500214646,0.9538212241837494,1.8386122148641464,-2601.508241155162,3.314339363740123,-2598.193901791422,0.0
644769641841945.1,0.21635048307531138,0.5977642665853793,0.3540051550774419,2.4008565643795348,-2601.491352265163,4.622129730359333,-2596.869222534804,0.0
664371614420491.5,0.3804342255426295,-1.6952992646465836,-1.5151382623442213,3.5280519372610737,-2601.456312185613,2.628575277562522,-2598.8277369080506,0.0
971745852850131.9,0.32002118847001426,1.5758556317409997,0.2231219093872454,3.0284620217408658,-2600.7349745852603,3.124793095047516,-2597.6101814902127,0.0
939615770395607.5,0.3983499964413129,2.0141189974110993,-0.0790394610336036,2.859591768014445,-2600.4949582052614,2.5103552376893914,-2597.984602967572,0.0
747078511846320.8,0.19236557932127887,0.8212882210332442,0.20898096258712773,3.7372545594633277,-2599.987633990938,5.198435206175076,-2594.789198784763,0.0
927439334194274.6,0.18923743724519984,-0.659326100860778,0.2979523046864401,4.740049770779053,-2599.5246140529744,5.284366637793104,-2594.2402474151813,0.0
471325272433586.25,0.381777285713848,-2.3823166149331754,0.10809433901375165,3.423258492982036,-2598.8738534692384,2.619328172262,-2596.254525296976,0.0
756179536208479.8,0.18762627963016426,-0.8869323581751658,0.40862627765127435,3.5660282108444648,-2598.8223888438642,5.329743796930419,-2593.492645046934,0.0
546317105197964.44,0.6019479209392146,-2.6529995066693814,0.5834530769702395,2.8127984190061603,-2598.151989321811,1.6612732849707479,-2596.4907160368402,0.0
744596159054674.6,0.3084481575198197,-1.6738080106579032,0.36361002912276685,3.0372242981613597,-2597.6819713295044,3.2420359001033887,-2594.439935429401,0.0
476666948266858.2,0.40009069377007295,-2.1500205801245507,-1.27992691192414,3.671872203682237,-2597.653367173275,2.4994332924291616,-2595.1539338808457,0.0
311333946637737.6,0.28060517746949243,-0.9194570435792011,0.29284014579015727,2.0645934079302695,-2596.043962003795,3.5637261187339337,-2592.480235885061,0.0
598174633693802.4,0.6352256343642724,-1.510794112011384,2.1382821217657364,3.016764152649736,-2595.293746589842,1.574243774026518,-2593.7195028158158,0.0
712919528587725.2,0.17795693538995705,-0.4244985062057185,0.978264652714369,4.258427504832806,-2594.2504019939565,5.619337048082449,-2588.631064945874,0.0
792341103630678.5,0.2883436734367577,-0.002757497316452806,0.9355200527558756,1.8467736569754254,-2593.4947944580117,3.4680837213490308,-2590.0267107366626,0.0
561552305238256.3,0.2776205839003933,0.6366710559972102,1.3796600868317013,3.7741756945458516,-2593.4854147528213,3.6020383861694767,-2589.8833763666516,0.0
705149837594601.5,0.18563244853558253,-0.5294460885725645,-0.8155270926241798,4.502453646013919,-2593.117354332268,5.386989224614562,-2587.7303651076536,0.0
622630076335693.2,1.00330738789444,-1.6037781425296476,2.9306536857548178,2.9075924585162873,-2593.0756402980505,0.9967035148606057,-2592.07893678319,0.0
679690603637663.0,0.2906290807666695,1.3552371642375602,1.5457444858652032,3.8545361927889803,-2592.1996296882503,3.4408119014175558,-2588.758817786833,0.0
643927085322777.8,0.7278566701458516,-0.5002877093565914,2.3773276641075265,2.4654263899479965,-2592.1087424774223,1.3738968687332576,-2590.734845608689,0.0
531639291698304.6,0.8274270087834682,-1.8367983152497283,2.635392241854488,2.7884495880813165,-2591.2735896633403,1.2085658183557002,-2590.065023844985,0.0
639818227608023.8,0.40561956890907047,-1.5714747398717008,-0.7666327497959768,2.8743229108007062,-2591.136738166935,2.46536428873375,-2588.6713738782014,0.0
568070179414961.1,0.49820564813985446,-1.0860122200913052,0.569992539642822,1.6619077530887505,-2590.0895840361604,2.0072032577986443,-2588.0823807783618,0.0
935814884062074.4,1.2966662671451905,1.9154721006746893,1.8014215020766002,1.8516049227774212,-2589.425432656535,0.7712084638413974,-2588.6542241926936,0.0
431530643732216.44,0.23798481632190172,-1.6714964405752089,-0.958523052030098,4.9609722817673205,-2589.1806128690423,4.201948743853415,-2584.978664125189,0.0
444387127910960.6,0.22239264606631465,-0.11671921462555845,0.8033987192720611,2.429869496756916,-2589.0004502529155,4.496551561789563,-2584.503898691126,0.0
516965705004413.0,0.31010699725782515,-1.6982989671367177,-0.556993594249207,4.0923380325424645,-2588.827253867152,3.22469344078874,-2585.6025604263637,0.0
883337764517632.0,1.054141709493301,1.9032476655753863,1.8613609156955508,2.1265389887977753,-2588.5258698072857,0.948639059620054,-2587.577230747666,0.0
576612640194564.0,0.5257131348819039,0.3221492306114495,2.160479803217024,2.709124595103613,-2588.3881291443613,1.902178077069809,-2586.4859510672914,0.0
987525993503327.5,0.26959075603718774,-0.12911716725033262,1.8369260994856296,3.85517612784906,-2587.805418539626,3.709325997298137,-2584.096092542328,0.0
441945727166601.1,0.43478552431866596,-0.285630833964996,1.9926896340333755,2.8486204081408757,-2587.0524323809486,2.2999845764576885,-2584.752447804491,0.0
632691361985772.8,0.4484620385028097,0.53908742930949,1.6239530509288773,2.298983010666867,-2586.475348185749,2.229843139763848,-2584.2455050459853,0.0
442880054506166.75,0.5580082491022936,-1.5167458264629126,0.8538507731323755,2.156292585194304,-2586.3695209860825,1.7920882022958804,-2584.5774327837867,0.0
675539722821812.0,0.21621290199419516,-0.778638708072394,-0.6805185924710067,4.110294443812538,-2586.2584938651808,4.625070894367109,-2581.6334229708136,0.0
497001902702150.6,0.21974464545594719,-0.6395384895526322,0.4002634297788541,3.8618401606480535,-2586.158938077718,4.550736596676132,-2581.608201481042,0.0
540826027302935.3,0.4335006153782194,-0.015547908432518742,2.355609526776436,3.5612031353482387,-2586.098863381633,2.3068018003331408,-2583.7920615812995,0.0
762217999695345.0,1.12890827362968,1.7418626791448881,2.327092054509322,2.223496450932219,-2585.4691415886127,0.8858115609205245,-2584.583330027692,0.0
530200129919328.2,0.3358015024778307,1.6386310989251882,1.6778567176459607,3.9043116734812138,-2584.90993340337,2.9779497489473554,-2581.9319836544228,0.0
677548742942574.4,0.16279299648649959,-0.7465360036550632,0.535492679753991,4.736249085400629,-2584.5649821654756,6.142770399111919,-2578.4222117663635,0.0
623747360582007.9,0.5700560912927498,-0.07369071541491312,2.0791398666665524,2.3095901427335974,-2584.250780076187,1.754213340185949,-2582.496566736001,0.0
758062643407064.4,0.35802715733797563,-0.36444375336191603,1.3763659359287583,2.6005055461154676,-2583.983713175039,2.793084210246113,-2581.190628964793,0.0
962968775515657.1,0.37955400498202546,1.5207064770415144,2.0147327075016275,4.126024128760458,-2583.43975579293,2.634671184795843,-2580.805084608134,0.0
468024327544539.44,0.7294131934252445,-1.922277053951043,-0.32332463906757347,1.9251787506764404,-2583.43655446986,1.3709650565876266,-2582.0655894132724,0.0
530845294583379.2,0.41199655749200925,-2.5017216574458176,-1.493142936626934,4.134331050523972,-2582.85055937324,2.42720474677606,-2580.4233546264636,0.0
443698264115706.25,0.29557036256711056,-1.7084403119411173,0.27627161316360827,3.1903592589271046,-2582.68986526527,3.3832891475137203,-2579.3065761177563,0.0
482887117485510.3,0.39845804142000624,-0.931496186066342,1.980318384033139,3.6890145702094395,-2582.4616162877264,2.509674535457353,-2579.9519417522692,0.0
337786413325916.1,0.26445766033830603,-1.1376646109742268,0.7401088411583578,2.873097708655563,-2582.30115500815,3.781323629350559,-2578.5198313787996,0.0
955404916743904.0,0.1410650969304366,-0.15949654516148293,0.2550882241485457,3.340751646308992,-2579.3462924640226,7.08892576377791,-2572.257366700245,0.0
465328528759434.7,0.6637187265871876,1.9346734073813758,2.8954548296636764,3.5553869703938497,-2578.7623161884167,1.5066623253828582,-2577.255653863034,0.0
909122600158884.8,0.1987456906695155,0.13306940942251222,0.6577194982712387,3.1649347276298085,-2578.2372098098704,5.031555635904837,-2573.2056541739657,0.0
821356598879792.6,0.18386978850217775,-1.0412182176681932,0.08721684017667375,4.2039065273751275,-2577.959361772939,5.438631371396592,-2572.520730401542,0.0
741535611276060.9,0.6569026373293324,-1.1273163822886332,1.0241767003430642,1.5867820785242894,-2577.076409766003,1.5222956084718222,-2575.5541141575313,0.0
396011480441389.25,0.35344437567795445,-2.0329553067557824,0.4292635324939491,4.219056813779931,-2576.2183520850667,2.829299513061609,-2573.3890525720053,0.0
465135809162990.44,0.26271656525868375,-1.310142989945811,-0.3550263405974716,4.120303951603631,-2576.1595657382695,3.806383503131411,-2572.3531822351383,0.0
609484416608159.1,0.21234948463789666,-0.6604325403316111,0.15393097482391616,3.743601285632294,-2575.6942341639115,4.709217927725249,-2570.9850162361863,0.0
347163237733033.8,0.1464314433043734,0.13460527936863897,-0.3486236372784157,4.692642685270321,-2575.5990949355482,6.829134354165952,-2568.7699605813823,0.0
378350471231369.3,0.16846937065798695,-0.31024477074858314,-0.35514591012718366,3.3510290524381547,-2575.588746944193,5.935797089371934,-2569.652949854821,0.0
804755015142595.2,0.30808719332084883,-1.4555252426899332,-1.7775116810664613,4.425847089682002,-2575.5668922690256,3.2458343666319758,-2572.3210579023935,0.0
789204815333066.0,0.2011579276601877,0.565403674543048,1.3586633105990575,4.683404589335942,-2575.539716414858,4.971218443298349,-2570.5684979715597,0.0
845934957433157.6,0.32907846338057684,0.18895605429196305,1.2724061766775847,2.1657189514475297,-2575.389698139371,3.0387889554580414,-2572.350909183913,0.0
956833299689530.2,0.3515974467821485,-1.093982654171949,-1.6043977096574698,3.2148692775400223,-2575.330143660775,2.8441617228796465,-2572.4859819378953,0.0
656683440233500.0,0.3143886006644496,1.745917816818415,2.2146070661486643,4.905972834740103,-2575.276380341625,3.180776904399633,-2572.0956034372257,0.0
573967783670701.5,0.5045332220099793,-1.6909269806877494,0.22815468256297944,2.425307878125018,-2575.128678714545,1.9820300356360312,-2573.146648678909,0.0
754113936120306.5,0.23736581323408018,-0.8729266721884095,-0.8843385570243436,3.4718454289848166,-2574.854571943815,4.212906594994125,-2570.641665348821,0.0
730221951961600.5,0.25605050604643204,1.509509420724779,1.0068229527824322,4.124261901533811,-2574.6593007196384,3.905479490904271,-2570.753821228734,0.0
421935166558089.56,0.7642030047636591,-2.1008164351368146,-0.22853009473462738,2.141919662999377,-2573.9434186141766,1.3085528240094613,-2572.634865790167,0.0
364447883070563.3,0.13506907825511388,-0.08880198503332304,0.3486368244007618,3.447427990792711,-2572.937557271158,7.403619043814265,-2565.5339382273437,0.0
352551363439375.8,0.5126169284137719,0.7942189359426539,2.9682057119140737,3.67434328969634,-2572.739832638941,1.9507744371501243,-2570.7890582017912,0.0
936612276854943.5,0.20905539732168008,0.200201632086344,0.7668775988912002,2.4277834562757286,-2571.871602145225,4.783421106613521,-2567.0881810386118,0.0
875617400402335.4,0.6207965698191729,2.370455521868749,1.3763697069826204,2.888653699900044,-2571.622541670853,1.6108336428007055,-2570.0117080280525,0.0
781117710975605.4,0.33950644705227107,-0.11754480619948326,1.6769149621247088,2.7154848834222807,-2571.579972170512,2.945452166468104,-2568.634520004044,0.0
869511022217432.8,7.345336319901312,-2.629609015323973,0.7674360575445629,1.1654611072876333,-2571.4856941257085,0.13614080505621337,-2571.3495533206524,0.0
705592078565713.9,0.5566933300789473,0.8751648958966269,2.6036236698391635,3.3045233535278578,-2571.1906986446265,1.7963211448180745,-2569.3943774998083,0.0
596230866273964.4,0.5575962382371162,-2.81931502427484,-1.45900020035974,3.890013965401231,-2571.151992504907,1.793412385925663,-2569.358580118981,0.0
552024106412909.2,0.37931235880796765,1.0784859735555195,1.5975053478671883,2.9789179117634736,-2571.058031436006,2.636349638442087,-2568.421681797564,0.0
488268860468625.3,1.655571904538955,-2.5350213348210486,2.772591339144464,2.451263430116184,-2570.4120841549957,0.6040208807955606,-2569.8080632742003,0.0
902926707783658.1,0.14393647736888987,0.3497249790963677,-0.016141319028252887,3.17848294609513,-2570.3892567549656,6.947509194886953,-2563.4417475600785,0.0
934706582480280.4,0.6372006213650511,-2.257834672280276,2.5867589642971183,3.8393810851085526,-2570.2404318004146,1.5693644457812017,-2568.6710673546336,0.0
720002145370678.6,0.3086737627368758,1.047605182316338,1.4717798082735145,3.7137375844094938,-2569.754692258399,3.2396663426571664,-2566.5150259157417,0.0
480694996370527.94,0.19394072373158222,-1.2822960480521588,0.3843267397894312,4.494966410087318,-2569.7081287426995,5.15621464517179,-2564.5519140975275,0.0
629600328997170.5,0.2268005953154011,-0.1275215458676664,0.9354183927772777,3.5764568324047943,-2569.389822193438,4.409159502466679,-2564.9806626909713,0.0
352823554293778.9,0.42371059081963625,-2.2957784098437934,1.3994100633002633,4.423240245486539,-2568.8422390285914,2.3601014977359345,-2566.4821375308557,0.0
911522167979897.2,3.1022179881095484,-2.2392166355981793,0.02355629668257242,1.1972071703071823,-2568.276927763666,0.32235001016462755,-2567.954577753502,0.0
887336762257811.1,0.9193179553171958,2.39706241340725,2.2553116815853542,2.7340875386093346,-2567.0858259940605,1.0877629379652083,-2565.9980630560954,0.0
423797245759561.8,0.41765253834780586,-1.3179047214196447,2.6715294423443936,3.9554360714390633,-2566.4774441639297,2.394334783540181,-2564.0831093803895,0.0
397109355559334.06,0.20080002950225564,0.1612906054016916,-0.12193255767338274,2.6395690164772323,-2566.2912928524056,4.980078949583856,-2561.3112139028217,0.0
829208862358030.1,2.5308229957764143,-2.712168705746909,-0.6307835881488346,1.5765473898680336,-2565.9545788402374,0.39512838379802206,-2565.559450456439,0.0
714694421884714.9,1.923891199016656,-2.8636855894279294,0.43258114995659724,1.914274974797626,-2565.8436995915604,0.5197799129759132,-2565.3239196785844,0.0
511677523417513.0,0.28095546335493266,0.34145667179320416,1.684101794317053,4.240129591302467,-2565.1300942921357,3.5592829840674596,-2561.570811308068,0.0
415900466184336.4,0.9630216296297567,-2.259367582118819,0.26248514436027337,1.9640714084991153,-2564.427474176787,1.0383982760433557,-2563.389075900744,0.0
619801825041698.0,0.2647110861351844,1.3935407495572179,1.1083612981728859,4.239331204602709,-2563.6293174805933,3.7777035129133725,-2559.85161396768,0.0
588151242756387.8,0.2916051014604273,1.4814294985696597,1.725511246908919,4.378855599365722,-2562.3972425149777,3.4292952866454125,-2558.9679472283324,0.0
440809273516930.4,0.27725775998864166,-0.6602614421165738,1.3567987686782326,3.0523691208920276,-2561.2904800177057,3.606752070856258,-2557.6837279468496,0.0
756671738948228.1,0.26138863002814144,-0.5102758900353903,2.159520262019891,4.7585258532882175,-2560.368982808305,3.825721110716786,-2556.5432616975886,0.0
955602609775020.2,0.4754688007479191,2.157852404238553,1.0906634283569794,3.0041908244174405,-2559.3702253290576,2.1031874192943603,-2557.267037909763,0.0
540348447710733.8,0.37819561166710536,-0.22476105650049538,1.6560058982893544,2.7463855661454772,-2558.1550337338276,2.6441343293010466,-2555.5108994045268,0.0
883657513467340.1,0.1526413031697497,-0.046154968880110836,-0.3196044186741007,3.268796955046364,-2558.1077529686777,6.551306751409989,-2551.556446217268,0.0
806596531115547.6,0.2202518566372201,-0.72930570769313,-0.7907850036415565,3.6933845479558154,-2558.090970959528,4.540256846266291,-2553.5507141132616,0.0
834218499573855.4,0.7787636772202747,-2.323877061333911,-0.4274126651521817,2.388470669119103,-2557.9789146987355,1.2840865968086863,-2556.6948281019268,0.0
891459967198684.8,0.6696788640336689,1.5318838824245136,1.8137975976144913,2.3965088709074585,-2557.6095554877247,1.4932530406838769,-2556.1163024470407,0.0
537330379706127.0,1.9209528496170818,-2.697296849038839,1.11227600876747,1.847582794140604,-2557.598204078996,0.5205749845444365,-2557.0776290944514,0.0
874417890194103.6,0.38680331170776416,-2.138949522900404,-0.5874853484867915,3.7628145085404014,-2557.5491408327916,2.58529327369233,-2554.963847559099,0.0
753403382919897.8,4.908996220039315,-2.8214090067011703,-0.38605701413778526,1.3346217458532719,-2557.2705547665937,0.20370763292052357,-2557.066847133673,0.0
419794196866045.7,1.1009176505471931,-2.2427891410639287,2.606119585025824,2.691075814758034,-2557.0383705591175,0.9083331523506494,-2556.130037406767,0.0
545017527539794.44,0.2804084564816442,0.4932569305990939,1.4400311373114043,3.652334345784027,-2556.895828556493,3.566226256323555,-2553.3296023001694,0.0
691240913235209.1,0.23812757233936305,-1.127349462300178,-0.8396756555303244,4.389111470478995,-2556.3868504393176,4.199429701382371,-2552.187420737935,0.0
621823059071662.8,0.23601881335607033,0.5389968835199319,0.6848589747625144,2.3494586162324396,-2556.0870876670087,4.236950376033575,-2551.850137290975,0.0
941104416282333.5,0.47124256409896903,-1.6518494837749538,2.932947377225892,4.22338650285567,-2555.8364284943755,2.122049399149741,-2553.714379095226,0.0
870690453971584.8,0.5113428502718126,0.33277186939051173,2.2202953367320646,2.8372569040894637,-2555.487880714477,1.9556350489078596,-2553.532245665569,0.0
941625252538535.1,2.824707667134508,-2.2291220978123167,2.894816520066791,2.0144092246530128,-2554.2200693079963,0.3540189349981272,-2553.866050372998,0.0
787933397740884.2,0.47053859644824664,-0.45138335375143424,1.6352946902543088,2.1531044287012175,-2554.0570449697702,2.1252241740598383,-2551.9318207957103,0.0
603108659245217.2,0.47450473890974376,-2.6980471215562796,-0.4201303104359355,3.926335331921598,-2553.9879856603384,2.107460511980708,-2551.8805251483577,0.0
462019415364993.25,0.24053809876027435,-1.4403532234160132,0.6390091826750544,3.731221724981854,-2553.4272387333103,4.157345572921581,-2549.2698931603886,0.0
651216049148436.9,0.3553806056256688,-1.2447171351027304,1.8095959177531977,3.386787873613679,-2552.7861206708503,2.813884562550735,-2549.9722361082995,0.0
874579958922409.8,0.3951113203618916,-2.560168890487963,0.7396391695397995,4.427958882279795,-2552.169292270466,2.5309322929145064,-2549.6383599775513,0.0
602223074603704.4,0.20786093987726817,-0.9053102805511957,0.5335099763709565,3.1742823477846978,-2552.1647402401686,4.810908680536381,-2547.3538315596325,0.0
666034278126266.8,0.22580597646147418,-0.3468461466557766,-0.25084581489051816,1.5510563777568782,-2551.7440781990417,4.42858074737723,-2547.3154974516647,0.0
945663008591393.8,0.18464339686330228,0.7286101185312699,0.29556361702870326,3.8783406337455477,-2550.5501080168187,5.415844904220073,-2545.1342631125985,0.0
831549097309825.8,0.221640081411364,-1.3139477915950353,0.9647365871120903,4.5845249063572995,-2550.0911247098356,4.511819313691733,-2545.579305396144,0.0
694479661636045.0,0.8859052384017526,-1.5486152208029536,1.8822533787362596,2.099810327211127,-2549.643720959169,1.1287889004969482,-2548.514932058672,0.0
827511167132898.0,0.2359121049115597,1.194892273793375,0.81050998358472,4.0576023756601645,-2549.592367610294,4.238866845662231,-2545.3535007646315,0.0
444498081489308.3,0.22573056447212256,-0.24384277736422355,-0.20793724121177526,1.9577223241103658,-2549.5314243673297,4.430060246110355,-2545.1013641212194,0.0
766443639615586.8,0.15353865956965054,0.05071289446186267,-0.2434770516914484,4.493717292836182,-2549.408512485974,6.513017651729367,-2542.8954948342443,0.0
571161866554689.2,0.260805985332814,-1.1311499879125047,-0.42468062687765196,2.819059325118375,-2548.4040507606887,3.8342678321737993,-2544.569782928515,0.0
492820071685708.8,0.8046892977495521,-2.0297437896145434,0.5469523282061219,1.9349780505927416,-2547.866785448131,1.242715670255176,-2546.624069777876,0.0
463015970675098.06,0.1824232935702093,-0.9369358691852132,0.14216171802018218,3.7543503051868523,-2547.801440136137,5.481756087333935,-2542.319684048803,0.0
711163177112701.0,1.9328375317761395,-2.0065305289334248,2.2994378071718025,1.922884692602417,-2547.012353158514,0.5173740594125747,-2546.4949790991013,0.0
708508506527846.9,0.5218557619002389,-2.6990202956051887,-0.5166971741499471,3.619738307951763,-2546.365301411787,1.9162383037770632,-2544.4490631080103,0.0
564419966410728.8,0.6032211628369069,1.242922488170545,2.6826668329837977,3.2011403066215536,-2546.1732010380697,1.657766772135565,-2544.5154342659343,0.0
355984782863472.25,0.3693952730690711,-1.449419783395628,2.267799577841977,3.995234157837175,-2544.695982224859,2.7071272236150588,-2541.9888550012442,0.0
577948096570470.5,0.16839226737407134,0.11823049566512944,-0.1515350218904632,3.7421631648306475,-2544.3552502438692,5.93851496623994,-2538.4167352776294,0.0
352103573743809.6,0.2729113304564122,-1.9587185053731269,-0.4476084537742753,4.247845162697822,-2544.0124876958353,3.664193781649219,-2540.348293914186,0.0
391177231172275.4,0.38936521409092767,-1.0851963919344334,2.090240167715889,3.4018743487500025,-2543.994730678607,2.568282845540673,-2541.4264478330665,0.0
969482338451330.6,0.19416578312089225,0.9192085105428771,0.6719631340223264,4.906460261017265,-2543.800915964262,5.150238028177067,-2538.650677936085,0.0
782187273906628.5,1.574157628136903,-2.1087717061189277,2.282891571470703,2.1699814654303564,-2543.601832101216,0.6352603971328804,-2542.9665717040834,0.0
404397349032682.1,0.16361341166046522,0.48024868351127914,0.08490568262495302,4.984353088086565,-2543.505443401309,6.111968388479218,-2537.39347501283,0.0
961631437017450.1,0.27671057979643177,-0.28929142057182133,1.1210398858669688,2.635039688762577,-2543.1377195877967,3.6138842278299306,-2539.5238353599666,0.0
364723090346894.8,0.24255169011693298,-0.6872267783794554,1.7496224284866972,4.401092606921336,-2543.1205442220125,4.122832537336292,-2538.9977116846762,0.0
369003137992501.5,0.27128108800848894,-1.9466253717732878,0.7831948537661879,4.247328371058994,-2542.8614415182483,3.6862134671500164,-2539.175228051098,0.0
