# 1: Tile name,# 2: Right ascension (degr,# 3: Declination (degr,# 4: Filter,# 5: Date (start of observation,# 6: Average PSF FWHM (arcsec),# 7: Average PSF ellipticity,# 8: Limiting magnitude (5 sigma,# 9: 98% completeness (mag),# 10: Average effective gain,# 11: Quality grade
KIDS_44.3_-31.2,44.272,-31.159,g,2013-11-29 06:00:45,0.69,0.05,25.12,24.19,16094660000000,A
KIDS_138.0_0.5,138,0.5,r,2014-02-23 01:45:40,0.74,0.05,25.04,24.05,31618520000000,B
KIDS_172.5_-2.5,172.479,-2.478,i,2012-12-29 06:03:06,0.6,0.05,23.33,22.41,13679940000000,B
KIDS_346.8_-34.1,346.8,-34.126,r,2014-08-01 07:34:46,0.52,0.05,25.03,24.31,30917360000000,B
KIDS_36.5_-32.1,36.471,-32.148,r,2013-10-01 06:46:15,0.65,0.05,25.16,24.31,30804080000000,B
KIDS_47.1_-32.1,47.059,-32.148,g,2014-02-23 00:29:31,1.03,0.03,25.13,23.92,16960950000000,A
KIDS_344.4_-34.1,344.4,-34.126,u,2013-10-26 01:40:12,0.77,0.04,24.24,23.1,3479364000000,A
KIDS_332.0_-31.2,332.039,-31.159,r,2015-07-18 04:26:48,0.98,0.04,25.11,23.94,29731260000000,A
KIDS_172.5_-2.5,172.479,-2.478,u,2015-02-15 05:12:17,1.1,0.05,24.14,22.83,3352225000000,B
KIDS_352.9_-33.1,352.871,-33.137,u,2012-10-10 03:03:06,0.81,0.05,24.26,22.98,3486845000000,B
KIDS_172.5_-2.5,172.479,-2.478,r,2014-03-26 03:48:00,0.77,0.05,24.88,23.86,29608060000000,B
KIDS_351.6_-34.1,351.6,-34.126,u,2013-10-26 03:42:30,0.91,0.04,24.15,23.04,3290906000000,A
KIDS_220.0_1.5,220,1.489,r,2014-06-22 02:40:25,0.84,0.05,25.07,24,30720400000000,A
KIDS_210.6_-2.5,210.585,-2.478,u,2013-05-03 03:59:01,1.04,0.08,24.2,23.05,3381456000000,A
KIDS_220.0_1.5,220,1.489,u,2014-03-09 07:55:25,1.06,0.04,24.18,22.69,3333243000000,A
KIDS_35.0_-31.2,34.951,-31.159,i,2011-12-13 05:27:25,0.78,0.04,23.37,22.27,13074020000000,C
KIDS_224.6_2.5,224.624,2.478,g,2015-07-12 01:14:06,1.04,0.04,24.99,23.77,13307040000000,A
KIDS_210.6_-2.5,210.585,-2.478,r,2013-07-11 00:28:16,0.72,0.05,24.93,23.97,31327750000000,B
KIDS_220.0_1.5,220,1.489,i,2013-01-25 08:10:21,0.83,0.04,23.59,22.4,13608610000000,B
KIDS_220.0_1.5,220,1.489,g,2015-06-17 01:09:19,0.75,0.07,25.22,24.11,16822480000000,A
KIDS_181.0_1.5,181,1.489,g,2012-04-18 02:58:39,0.69,0.05,25.06,24.42,16747180000000,B
KIDS_217.0_0.5,217,0.5,r,2014-04-04 06:46:08,0.59,0.06,24.9,24.01,31193940000000,A
KIDS_219.6_2.5,219.61,2.478,i,2012-07-07 03:23:25,0.75,0.05,23.45,22.41,12932790000000,C
KIDS_181.0_1.5,181,1.489,i,2015-01-07 07:39:50,0.84,0.06,23.58,22.53,13673970000000,B
KIDS_177.0_1.5,177,1.489,g,2012-04-18 04:07:16,0.83,0.06,25.02,24.04,16667310000000,B
KIDS_221.0_-0.5,221,-0.5,r,2015-05-13 03:02:13,0.72,0.08,24.85,23.85,29644210000000,C
KIDS_339.6_-34.1,339.6,-34.126,g,2013-10-07 00:51:29,0.86,0.04,25.23,24.11,17701600000000,A
KIDS_339.6_-34.1,339.6,-34.126,i,2012-07-14 09:21:45,0.98,0.04,24.24,23.05,13708770000000,B
KIDS_226.0_0.5,226,0.5,u,2015-06-19 01:49:44,1.15,0.03,24.22,23,3141379000000,A
KIDS_221.0_-0.5,221,-0.5,u,2014-03-30 05:59:45,1.11,0.04,24.21,22.83,3348698000000,B
KIDS_226.0_0.5,226,0.5,r,2014-07-19 00:47:29,0.69,0.05,25.05,24.1,30632020000000,B
KIDS_197.0_-0.5,197,-0.5,i,2013-05-28 02:49:30,0.92,0.04,23.78,22.66,13598720000000,C
KIDS_351.7_-33.1,351.683,-33.137,u,2012-08-25 06:19:37,0.92,0.04,24.26,23.32,3460097000000,A
KIDS_197.0_-0.5,197,-0.5,g,2015-06-09 03:20:50,1.13,0.04,25.09,23.9,15478780000000,B
KIDS_226.0_0.5,226,0.5,g,2015-07-16 02:05:40,0.84,0.05,25.14,23.98,15694520000000,A
KIDS_235.0_0.5,235,0.5,r,2015-07-17 02:49:13,0.63,0.04,25.14,24.18,29503550000000,B
KIDS_338.1_-30.2,338.147,-30.17,i,2012-05-07 07:53:59,0.67,0.05,23.29,22.25,12868040000000,B
KIDS_221.0_-0.5,221,-0.5,i,2013-03-25 06:31:00,0.8,0.05,23.7,22.66,13549580000000,B
KIDS_163.0_0.5,163,0.5,u,2015-01-17 08:03:22,0.78,0.04,24.26,23.06,3349740000000,A
KIDS_332.7_-33.1,332.673,-33.137,u,2014-07-28 04:55:56,1.02,0.05,24.26,23.2,3327554000000,B
KIDS_162.0_0.5,162,0.5,u,2015-01-17 07:36:34,1.14,0.03,24.26,23.24,3342375000000,B
KIDS_220.6_2.5,220.613,2.478,g,2015-04-14 05:31:25,0.97,0.05,25.07,23.9,16167100000000,B
KIDS_137.0_-1.5,137,-1.489,g,2013-12-29 06:58:32,0.61,0.04,25.07,24.1,15970720000000,A
KIDS_137.0_0.5,137,0.5,g,2014-02-24 02:10:00,0.96,0.05,25.07,23.86,17305040000000,B
KIDS_211.0_0.5,211,0.5,u,2014-04-22 03:07:24,0.91,0.04,24.06,22.92,3000125000000,B
KIDS_137.0_0.5,137,0.5,i,2012-04-08 01:47:45,1.08,0.04,23.48,22.18,12757500000000,B
KIDS_180.5_2.5,180.501,2.478,r,2014-04-28 01:33:21,0.61,0.06,24.91,24.04,31452300000000,A
KIDS_137.0_0.5,137,0.5,u,2013-04-13 00:26:23,1.25,0.03,24.11,22.79,3329196000000,A
KIDS_137.0_0.5,137,0.5,r,2014-01-28 03:52:52,0.68,0.05,25,24.03,29860380000000,A
KIDS_39.6_-31.2,39.612,-31.159,u,2013-11-29 04:51:38,0.83,0.04,24.06,22.99,3220304000000,B
KIDS_180.5_2.5,180.501,2.478,i,2013-01-24 05:33:10,0.83,0.06,23.64,22.61,13635150000000,B
KIDS_40.0_-32.1,40,-32.148,u,2014-08-25 08:30:25,1.06,0.04,24.27,22.92,3393417000000,B
KIDS_36.8_-33.1,36.832,-33.137,g,2014-12-22 04:37:36,1.1,0.06,25.07,23.92,16146130000000,B
KIDS_177.0_1.5,177,1.489,i,2015-02-13 06:15:51,0.83,0.06,24.03,22.98,12818670000000,B
KIDS_181.0_1.5,181,1.489,u,2012-03-20 03:54:52,0.91,0.04,24.24,23.1,3284002000000,A
KIDS_45.4_-31.2,45.437,-31.159,g,2014-02-21 00:36:37,1.1,0.04,25.14,23.81,16510590000000,B
KIDS_181.0_-0.5,181,-0.5,g,2012-03-17 04:26:11,0.82,0.04,25.04,23.95,16884390000000,A
KIDS_181.0_1.5,181,1.489,r,2013-02-18 07:14:04,0.57,0.05,25.01,24.18,32548890000000,B
KIDS_217.0_0.5,217,0.5,i,2013-01-27 07:56:10,1.06,0.05,23.47,22.28,13605110000000,B
KIDS_197.0_-0.5,197,-0.5,u,2013-07-03 23:55:59,0.86,0.04,24.25,23.04,3255664000000,B
KIDS_48.2_-32.1,48.235,-32.148,u,2011-11-28 05:22:06,0.95,0.04,24.08,22.89,3151592000000,B
KIDS_197.0_-0.5,197,-0.5,r,2015-07-16 23:25:10,0.72,0.04,24.93,23.94,29811170000000,B
KIDS_339.6_-34.1,339.6,-34.126,u,2013-10-26 00:36:15,0.94,0.04,24.28,23.15,3490889000000,B
KIDS_218.0_0.5,218,0.5,i,2013-02-25 07:01:17,0.58,0.05,23.43,22.47,13654660000000,B
KIDS_347.3_-30.2,347.348,-30.17,r,2014-07-20 06:40:43,0.6,0.05,25.01,24.14,31306490000000,A
KIDS_163.0_0.5,163,0.5,g,2015-02-13 05:16:19,0.99,0.04,24.84,23.65,16244820000000,B
KIDS_174.5_2.5,174.485,2.478,i,2012-12-29 06:30:44,0.74,0.05,23.37,22.4,13642900000000,B
KIDS_36.8_-33.1,36.832,-33.137,i,2012-02-22 01:18:21,1.08,0.04,23.82,22.62,12650540000000,C
KIDS_179.5_-2.5,179.499,-2.478,i,2013-01-25 05:27:26,1.13,0.04,23.56,22.22,13498450000000,B
KIDS_338.1_-30.2,338.147,-30.17,u,2013-10-22 00:09:01,0.9,0.04,24.24,23.23,3482369000000,B
KIDS_174.5_2.5,174.485,2.478,u,2013-05-31 00:47:10,0.82,0.04,24.15,23.13,3211100000000,B
KIDS_48.2_-32.1,48.235,-32.148,g,2014-01-01 02:13:22,0.67,0.04,25.34,24.42,17896890000000,A
KIDS_50.6_-30.2,50.607,-30.17,i,2011-11-14 07:57:56,0.91,0.05,23.55,22.36,13414400000000,B
KIDS_338.1_-30.2,338.147,-30.17,r,2013-10-07 01:18:45,0.76,0.05,24.96,23.98,31989990000000,B
KIDS_173.0_-0.5,173,-0.5,g,2014-02-24 06:06:42,0.8,0.05,24.89,23.92,17485570000000,B
KIDS_156.0_0.5,156,0.5,i,2012-12-23 05:16:06,0.79,0.05,23.4,22.32,11113480000000,B
KIDS_150.1_2.2,150.418,2.478,r,2014-12-24 07:21:00,0.55,0.05,25.07,24.28,31037690000000,B
KIDS_180.5_-2.5,180.501,-2.478,r,2014-02-27 06:48:10,0.82,0.04,24.87,23.81,30002370000000,B
KIDS_156.0_0.5,156,0.5,g,2014-12-19 06:58:16,0.81,0.06,25.16,24.09,16789780000000,A
KIDS_173.0_-0.5,173,-0.5,u,2012-04-15 02:54:12,0.96,0.03,24.2,23.16,3341850000000,B
KIDS_156.0_0.5,156,0.5,u,2014-12-28 07:14:18,1.15,0.04,24.25,22.81,3294100000000,B
KIDS_156.0_0.5,156,0.5,r,2014-12-25 07:34:48,0.72,0.04,25.05,24.09,29798740000000,B
KIDS_180.5_-2.5,180.501,-2.478,i,2013-01-26 05:15:30,0.99,0.06,23.49,22.36,13529690000000,B
KIDS_346.2_-30.2,346.198,-30.17,u,2013-11-25 00:35:39,0.99,0.03,24.12,23.05,3415935000000,B
KIDS_211.6_-2.5,211.588,-2.478,r,2014-06-20 23:50:02,0.79,0.04,25,23.99,30899350000000,B
KIDS_346.2_-30.2,346.198,-30.17,g,2014-08-03 03:46:41,0.79,0.05,25.04,24.05,16226400000000,A
KIDS_237.0_0.5,237,0.5,u,2014-03-09 08:50:33,0.94,0.05,24.21,23.01,3361684000000,B
KIDS_217.0_-1.5,217,-1.489,u,2014-03-09 07:30:05,1.04,0.04,24.18,22.78,3367323000000,B
KIDS_51.8_-32.1,51.765,-32.148,g,2015-01-19 03:16:04,1.16,0.04,25.26,23.98,16093240000000,A
KIDS_339.3_-30.2,339.297,-30.17,i,2012-05-08 08:02:11,0.78,0.05,23.44,22.46,12887320000000,B
KIDS_237.0_-0.5,237,-0.5,i,2014-03-17 08:23:24,0.62,0.07,23.3,22.38,12524760000000,B
KIDS_217.0_-1.5,217,-1.489,g,2014-07-19 02:03:22,0.94,0.06,25.13,24.07,16275500000000,A
KIDS_44.0_-33.1,43.96,-33.137,u,2012-01-21 01:29:46,0.95,0.05,24.27,22.92,3291607000000,B
KIDS_237.0_0.5,237,0.5,i,2014-02-12 08:18:04,0.9,0.05,24.05,22.95,13629330000000,B
KIDS_337.4_-33.1,337.426,-33.137,u,2014-07-27 05:52:47,0.98,0.03,24.37,23.24,3498611000000,C
KIDS_175.0_0.5,175,0.5,g,2012-02-29 07:58:30,0.69,0.05,25.01,23.96,16180970000000,B
KIDS_138.4_2.5,138.384,2.478,g,2014-03-27 00:00:23,0.76,0.05,24.99,24.02,15985570000000,B
KIDS_350.4_-34.1,350.4,-34.126,u,2013-10-27 01:09:56,1.08,0.04,24.25,22.95,3523624000000,B
KIDS_182.5_2.5,182.507,2.478,u,2014-01-28 08:36:48,1.28,0.04,24.26,22.87,3310599000000,B
KIDS_221.0_0.5,221,0.5,i,2013-02-25 07:29:19,0.54,0.05,23.49,22.68,13684290000000,B
KIDS_217.0_-0.5,217,-0.5,i,2013-02-25 06:05:00,0.76,0.04,23.31,22.2,13622310000000,C
KIDS_175.0_0.5,175,0.5,r,2013-04-06 03:46:27,0.72,0.06,24.92,24,31661410000000,B
KIDS_220.6_-2.5,220.613,-2.478,u,2013-04-07 06:45:27,0.84,0.03,24.17,22.83,3356326000000,A
KIDS_233.0_-0.5,233,-0.5,i,2014-07-14 03:56:58,0.87,0.05,23.43,22.36,13226720000000,B
KIDS_158.0_0.5,158,0.5,i,2012-12-25 07:07:05,0.79,0.06,23.97,22.85,13512890000000,B
KIDS_214.6_2.5,214.596,2.478,g,2015-04-16 03:17:38,0.78,0.07,25,23.97,16013250000000,C
KIDS_351.8_-32.1,351.765,-32.148,u,2012-10-10 03:31:23,0.87,0.05,24.25,23.15,3464474000000,B
KIDS_219.0_0.5,219,0.5,r,2012-07-08 01:18:28,0.54,0.05,24.99,24.24,30140450000000,B
KIDS_358.8_-33.1,358.812,-33.137,i,2012-06-03 09:02:46,0.89,0.04,23.7,22.61,12841260000000,B
KIDS_219.0_0.5,219,0.5,g,2013-06-06 02:59:01,0.78,0.04,25.2,24.19,17324930000000,B
KIDS_340.8_-34.1,340.8,-34.126,i,2012-07-02 04:08:47,0.88,0.04,23.2,22.04,12502560000000,C
KIDS_346.9_-33.1,346.931,-33.137,g,2014-06-10 09:40:23,1.08,0.05,25.15,23.96,16887580000000,A
KIDS_221.0_0.5,221,0.5,r,2014-05-07 05:33:36,0.52,0.05,24.78,23.93,30247250000000,B
KIDS_183.5_-2.5,183.51,-2.478,u,2014-03-09 06:37:52,1.02,0.03,24.17,22.88,3315567000000,B
KIDS_346.9_-33.1,346.931,-33.137,u,2013-09-24 01:44:54,0.94,0.03,24.34,23.35,3364651000000,B
KIDS_335.5_-31.2,335.534,-31.159,g,2015-05-16 08:38:01,1.01,0.04,25.03,23.84,16310560000000,A
KIDS_183.5_-2.5,183.51,-2.478,i,2013-01-27 05:28:58,0.92,0.06,23.29,22.22,13634570000000,B
KIDS_213.0_0.5,213,0.5,g,2014-06-29 01:26:31,1.1,0.04,25.17,23.94,16966630000000,A
KIDS_346.9_-33.1,346.931,-33.137,r,2013-09-26 01:56:38,0.69,0.04,25.08,24.23,31879280000000,A
KIDS_357.6_-33.1,357.624,-33.137,u,2014-07-28 06:53:41,0.89,0.03,24.29,23.16,3363149000000,B
KIDS_216.6_2.5,216.602,2.478,u,2014-03-07 07:24:34,1.01,0.04,24.14,23.01,3307641000000,B
KIDS_351.8_-32.1,351.765,-32.148,i,2012-06-01 07:45:42,0.62,0.05,23.71,22.85,12964520000000,B
KIDS_357.7_-31.2,357.67,-31.159,r,2014-09-29 02:51:03,0.71,0.05,25.01,24.13,30394820000000,B
KIDS_176.5_2.5,176.49,2.478,i,2012-12-27 07:25:00,1.02,0.05,23.27,22.11,9867800000000,B
KIDS_216.6_2.5,216.602,2.478,i,2012-07-30 01:43:22,0.92,0.05,23.21,22.01,12839860000000,B
KIDS_357.6_-33.1,357.624,-33.137,i,2011-09-20 08:50:50,1.1,0.06,23.67,22.44,13212050000000,B
KIDS_178.5_2.5,178.496,2.478,u,2014-01-28 07:46:46,1.01,0.03,24.31,23.12,3328571000000,B
KIDS_216.6_2.5,216.602,2.478,g,2014-06-29 01:54:14,1.13,0.04,25.21,23.94,16920730000000,B
KIDS_42.0_-34.1,42,-34.126,r,2013-12-08 03:19:47,0.73,0.05,25.12,24.19,32044260000000,B
KIDS_213.0_-0.5,213,-0.5,u,2013-04-18 06:15:07,0.76,0.04,24.13,22.89,3244661000000,B
KIDS_174.0_-0.5,174,-0.5,u,2012-05-17 23:49:58,0.94,0.05,24.18,23.06,3254170000000,C
KIDS_349.3_-33.1,349.307,-33.137,u,2013-11-27 01:17:44,1.11,0.03,24.12,22.85,3265064000000,A
KIDS_39.6_-31.2,39.612,-31.159,r,2012-11-19 02:00:09,0.66,0.04,24.93,24.06,29870320000000,B
KIDS_215.0_-0.5,215,-0.5,u,2014-04-09 06:47:49,0.58,0.04,24.15,22.94,3303495000000,A
KIDS_19.2_-34.1,19.2,-34.126,u,2015-08-23 09:21:01,0.84,0.04,24.3,23.04,3365949000000,B
KIDS_236.7_2.5,236.657,2.478,r,2014-07-20 01:28:48,0.56,0.05,25.11,24.27,30917710000000,A
KIDS_188.0_-0.5,188,-0.5,i,2013-04-28 02:53:03,0.62,0.06,23.79,22.9,14017800000000,B
KIDS_19.2_-34.1,19.2,-34.126,r,2012-11-16 04:10:50,0.66,0.05,25.05,24.19,29651520000000,A
KIDS_236.7_2.5,236.657,2.478,g,2015-07-19 03:18:29,0.84,0.06,24.35,23.27,7762226000000,A
KIDS_135.0_-0.5,135,-0.5,i,2012-06-04 23:36:10,1.05,0.04,23.29,21.98,12593100000000,A
KIDS_214.0_1.5,214,1.489,u,2014-03-30 05:06:32,1.26,0.05,24.19,23.01,3280817000000,B
KIDS_49.5_-30.2,49.457,-30.17,g,2014-11-23 06:53:40,1.01,0.04,25.27,24,16746200000000,B
KIDS_214.0_1.5,214,1.489,g,2015-04-14 06:01:28,0.95,0.05,25.04,23.99,16079440000000,A
KIDS_48.7_-33.1,48.713,-33.137,r,2012-11-18 02:35:55,0.67,0.04,25.13,24.19,29323010000000,B
KIDS_182.5_-2.5,182.507,-2.478,g,2015-01-27 06:18:26,0.72,0.05,25.06,24.04,15968630000000,B
KIDS_207.0_-0.5,207,-0.5,r,2015-07-17 00:07:51,0.65,0.04,25.02,24.11,29942310000000,B
KIDS_40.0_-32.1,40,-32.148,g,2014-12-19 00:47:31,0.71,0.05,25.34,24.38,17464560000000,A
KIDS_341.8_-29.2,341.772,-29.181,u,2014-10-23 02:05:29,1.18,0.05,24.1,22.93,2999741000000,B
KIDS_344.6_-33.1,344.554,-33.137,r,2013-07-12 06:01:27,0.66,0.06,25.12,24.17,31514790000000,B
KIDS_0.0_-31.2,0,-31.159,r,2012-07-25 07:02:55,0.59,0.05,25.08,24.22,30499700000000,B
KIDS_52.8_-34.1,52.8,-34.126,i,2012-10-02 04:08:33,0.63,0.05,23.51,22.64,12986950000000,B
KIDS_329.7_-31.2,329.709,-31.159,r,2014-07-20 05:23:55,0.55,0.05,25.16,24.35,31368500000000,A
KIDS_35.0_-31.2,34.951,-31.159,u,2015-09-16 04:47:36,1.13,0.03,24.28,23.01,3275059000000,A
KIDS_345.0_-30.2,345.048,-30.17,u,2013-10-28 00:11:03,1.15,0.04,24.24,23.17,3469854000000,B
KIDS_342.4_-32.1,342.353,-32.148,r,2014-09-29 00:32:02,0.71,0.05,24.92,23.93,29871830000000,A
KIDS_341.8_-29.2,341.772,-29.181,g,2014-10-21 04:08:29,0.99,0.04,25.09,23.96,17047720000000,A
KIDS_51.6_-34.1,51.6,-34.126,r,2013-01-14 03:01:29,0.68,0.04,25.2,24.34,32091360000000,B
KIDS_344.9_-31.2,344.854,-31.159,r,2013-08-14 06:30:33,0.51,0.06,25.04,24.19,31318870000000,B
KIDS_221.0_1.5,221,1.489,r,2014-06-21 23:59:19,0.6,0.06,25,24.15,30992920000000,B
KIDS_35.0_-31.2,34.951,-31.159,r,2013-10-28 05:57:31,0.63,0.05,24.85,23.96,30674890000000,B
KIDS_349.3_-33.1,349.307,-33.137,g,2014-07-30 06:22:26,0.82,0.05,25.24,24.16,17332120000000,A
KIDS_344.9_-31.2,344.854,-31.159,u,2013-08-30 03:58:55,1,0.04,24.29,23.33,3511206000000,B
KIDS_341.8_-29.2,341.772,-29.181,i,2012-08-24 01:06:29,1.16,0.04,23.76,22.49,13431100000000,B
KIDS_329.7_-31.2,329.709,-31.159,i,2012-05-07 07:19:36,0.61,0.06,23.32,22.48,12956820000000,B
KIDS_214.0_0.5,214,0.5,u,2014-03-11 07:34:30,1.07,0.04,24.27,23.08,3363111000000,B
KIDS_357.6_-32.1,357.647,-32.148,g,2013-10-28 05:35:08,0.8,0.06,24.99,23.98,15967320000000,B
KIDS_165.0_0.5,165,0.5,i,2013-05-28 01:45:30,0.9,0.04,23.67,22.61,13444450000000,B
KIDS_178.0_0.5,178,0.5,g,2014-02-24 07:19:14,0.76,0.05,24.8,23.78,17315160000000,A
KIDS_181.5_2.5,181.504,2.478,i,2012-12-30 07:25:18,0.88,0.05,23.57,22.49,13684330000000,B
KIDS_47.1_-32.1,47.059,-32.148,r,2013-10-01 05:22:47,0.82,0.06,25.17,24.18,30738010000000,B
KIDS_338.4_-34.1,338.4,-34.126,g,2013-08-13 01:59:53,1.06,0.03,24.66,23.45,16208480000000,A
KIDS_338.4_-34.1,338.4,-34.126,i,2012-05-07 08:24:50,0.59,0.06,23.34,22.34,12988230000000,C
KIDS_221.0_-1.5,221,-1.489,r,2014-03-26 08:05:50,0.66,0.05,24.89,24.02,29905480000000,B
KIDS_349.2_-34.1,349.2,-34.126,u,2014-07-27 07:41:56,0.94,0.04,23.45,22.59,2391709000000,B
KIDS_181.5_2.5,181.504,2.478,g,2015-02-15 08:45:04,0.74,0.04,24.97,23.92,16880400000000,A
KIDS_178.0_0.5,178,0.5,i,2012-12-25 07:38:43,0.87,0.05,23.97,22.85,13485610000000,B
KIDS_214.0_0.5,214,0.5,r,2015-05-13 02:21:09,0.56,0.05,24.9,24.06,29478050000000,B
KIDS_165.0_0.5,165,0.5,g,2015-02-13 07:07:40,1.06,0.04,24.68,23.57,16140480000000,B
KIDS_218.6_2.5,218.607,2.478,g,2013-06-06 01:50:16,0.84,0.04,25.21,24.18,17392020000000,B
KIDS_335.0_-33.1,335.05,-33.137,i,2012-08-22 01:58:45,0.81,0.06,24.18,23.13,13093490000000,A
KIDS_349.2_-34.1,349.2,-34.126,i,2012-07-02 05:45:16,0.74,0.05,23.34,22.34,12719890000000,B
KIDS_178.0_0.5,178,0.5,r,2013-04-10 04:32:45,0.64,0.05,24.79,23.93,31694660000000,A
KIDS_336.2_-33.1,336.238,-33.137,g,2014-05-06 08:56:09,1.1,0.05,25,23.83,16538150000000,A
KIDS_221.0_-1.5,221,-1.489,g,2015-07-08 23:26:54,0.72,0.06,25.15,24.18,16491640000000,B
KIDS_178.0_0.5,178,0.5,u,2012-06-08 00:20:14,0.67,0.04,24.17,23.1,3254884000000,A
KIDS_221.0_1.5,221,1.489,u,2014-05-28 02:15:29,1.32,0.04,23.92,22.33,2431701000000,B
KIDS_181.5_2.5,181.504,2.478,u,2015-01-19 08:23:06,1.06,0.03,24.24,23.02,3322952000000,B
KIDS_357.6_-32.1,357.647,-32.148,r,2013-09-29 06:18:52,0.58,0.05,24.81,24,30126080000000,A
KIDS_131.0_-0.5,131,-0.5,i,2012-05-03 23:37:32,1.09,0.04,23.46,22.08,12914900000000,B
KIDS_338.4_-34.1,338.4,-34.126,u,2012-08-20 03:08:20,1.16,0.03,24.34,23.29,3322872000000,A
KIDS_165.0_0.5,165,0.5,u,2015-01-20 07:05:53,0.81,0.04,24.24,23.14,3365852000000,B
KIDS_218.6_2.5,218.607,2.478,u,2013-04-18 05:13:31,0.93,0.05,24.21,23.11,3312975000000,B
KIDS_165.0_0.5,165,0.5,r,2015-06-16 23:15:24,0.5,0.05,24.77,23.97,29895280000000,B
KIDS_218.6_2.5,218.607,2.478,r,2013-04-06 07:24:57,0.64,0.05,24.77,23.85,31525190000000,C
KIDS_212.6_2.5,212.591,2.478,u,2014-03-06 08:41:39,0.86,0.04,24.12,22.85,3291668000000,B
KIDS_336.5_-32.1,336.471,-32.148,u,2014-08-22 05:26:32,1.06,0.04,24.31,23.23,3505373000000,B
KIDS_338.4_-34.1,338.4,-34.126,r,2013-10-07 01:58:06,0.62,0.05,25.1,24.23,31763210000000,B
KIDS_181.5_2.5,181.504,2.478,r,2014-04-22 02:04:59,0.62,0.05,24.83,23.95,30152840000000,A
KIDS_212.6_2.5,212.591,2.478,r,2013-05-31 03:16:00,0.61,0.05,25.01,24.11,31385440000000,B
KIDS_47.2_-30.2,47.157,-30.17,i,2011-12-20 03:57:29,0.64,0.05,24.23,23.4,13182560000000,A
KIDS_349.4_-32.1,349.412,-32.148,g,2014-11-25 02:33:11,1.09,0.04,25.11,23.83,16808630000000,B
KIDS_221.0_1.5,221,1.489,i,2013-02-25 08:01:45,0.59,0.06,23.53,22.6,13724610000000,B
KIDS_39.6_-31.2,39.612,-31.159,g,2013-11-27 05:11:51,0.95,0.05,25.11,23.98,16567030000000,B
KIDS_36.5_-32.1,36.471,-32.148,g,2014-12-18 04:32:46,1.02,0.04,25.06,23.83,16216880000000,B
KIDS_212.6_2.5,212.591,2.478,g,2014-03-08 09:03:28,0.98,0.04,25.08,23.93,17089100000000,B
KIDS_212.6_2.5,212.591,2.478,i,2012-06-06 03:55:48,0.73,0.05,23.46,22.37,13041420000000,B
KIDS_237.7_2.5,237.66,2.478,g,2015-07-17 03:25:57,0.94,0.05,25.11,23.96,15520940000000,A
KIDS_350.8_-30.2,350.799,-30.17,g,2015-10-04 23:59:24,1.06,0.05,25.2,23.98,16387920000000,A
KIDS_330.6_-32.1,330.588,-32.148,i,2012-06-02 05:40:14,0.95,0.06,23.33,22.24,13432250000000,C
KIDS_338.8_-32.1,338.824,-32.148,r,2014-09-30 01:41:22,0.94,0.05,24.95,23.82,30281690000000,B
KIDS_176.0_-1.5,176,-1.489,i,2015-01-31 04:03:39,0.83,0.05,23.41,22.34,11763090000000,B
KIDS_134.0_-1.5,134,-1.489,u,2013-01-18 04:11:56,1.22,0.04,24.2,22.86,3161565000000,A
KIDS_188.0_0.5,188,0.5,i,2013-04-28 01:29:27,0.57,0.06,23.74,22.92,14010080000000,B
KIDS_224.0_0.5,224,0.5,u,2014-05-06 05:38:34,0.88,0.04,24.14,22.85,3283908000000,C
KIDS_180.5_2.5,180.501,2.478,u,2013-04-15 02:23:25,1.08,0.03,24.16,23.13,3299754000000,B
KIDS_214.6_2.5,214.596,2.478,u,2014-04-09 06:18:16,0.65,0.04,24.15,22.9,3302296000000,A
KIDS_138.0_1.5,138,1.489,u,2013-04-11 00:58:25,0.95,0.03,24.14,22.73,3311974000000,B
KIDS_341.6_-30.2,341.597,-30.17,g,2015-06-19 06:42:46,0.92,0.05,25.11,24.01,15986360000000,A
KIDS_344.9_-31.2,344.854,-31.159,g,2014-09-21 02:26:56,0.85,0.05,25.17,24.12,16397730000000,B
KIDS_3.6_-34.1,3.6,-34.126,g,2014-08-25 05:06:20,1.04,0.03,25.3,24.08,17028790000000,A
KIDS_34.8_-34.1,34.8,-34.126,u,2015-01-09 01:20:58,1.02,0.04,24.26,23.09,3373552000000,B
KIDS_211.0_0.5,211,0.5,g,2015-06-08 00:34:30,1.06,0.05,25.23,24.04,16523430000000,A
KIDS_349.6_-30.2,349.649,-30.17,r,2014-09-26 01:03:08,0.72,0.05,24.85,23.86,27470720000000,B
KIDS_345.6_-34.1,345.6,-34.126,r,2014-07-21 05:58:32,0.88,0.04,25.11,24.06,31744880000000,B
KIDS_223.0_1.5,223,1.489,r,2014-03-27 06:10:50,0.9,0.06,24.81,23.74,29807210000000,A
KIDS_224.0_-1.5,224,-1.489,i,2014-07-12 03:02:43,0.76,0.05,23.16,22.05,13301130000000,B
KIDS_214.0_0.5,214,0.5,g,2015-05-14 05:29:21,0.73,0.06,25.1,24.09,16111660000000,B
KIDS_213.6_2.5,213.593,2.478,r,2014-03-27 05:31:50,0.73,0.06,24.79,23.81,29511340000000,B
KIDS_225.0_-0.5,225,-0.5,u,2015-07-18 00:45:28,1.03,0.03,24.21,22.81,3105745000000,A
